No,id,nama_perusahaan,sub_kimap,hasil_produksi,jenis_produk,spesifikasi_produk,standar_produk,no_sertifikat_produk,nilai_tkdn,kapasitas_produksi,kategori,peringkat,provinsi,kabupaten,lampiran_url
61,36183,PT JLM VALVE INDONESIA,"Drilling, Mud, and Cementing Materials",Christmas Tree ,X-Mass Tree Assembly,"Size: 2 1/16"" s/d 13 5/8""
Tekanan: 2000 Psi - 15,000 Psi
PSL:1-3
Material: AA,BB,DD,EE
Suhu: P,U,X,Y",API 6A,6A-2516,33.18%,20 Set/Tahun,Dimaksimalkan,2,Jawa Barat,Indramayu,PT_JLM_VALVE_INDONESIA_SKUPBB5542676696GPOPI.PDF
62,36184,PT JLM VALVE INDONESIA,"Drilling, Mud, and Cementing Materials",Wellhead Equipment,Tubing Head Adapter,"Size: 7.1/16"" 3K x 3-1/8"" 3K",API 6A,,-,20 Set/Tahun,Diberdayakan,2,Jawa Barat,Indramayu,PT_JLM_VALVE_INDONESIA_SKUPBB5542676696GPOPI.PDF
63,36185,PT JLM VALVE INDONESIA,"Drilling, Mud, and Cementing Materials",Christmas_Tree_,Christmas Tree Assembly,"• Service: Surface;
• Size: 2 1/16"" s/d 13 5/8"";
• Pressure: 2.000 Psi – 15.000 Psi;
• Material: AA, BB, DD, EE;
• Temperature: P, U, X, Y;
• PSL: 1, 2, 3",API-6A,6A-2516,33.18%,20 set/tahun,Dimaksimalkan,2,Jawa Barat,Indramayu,PT_JLM_VALVE_INDONESIA_SKUPBB5542676696GPOPI.PDF
64,36187,PT JLM VALVE INDONESIA,"Drilling, Mud, and Cementing Materials",Wellhead_Assembly,Wellhead Assembly,"• Service: Surface;
• Size: 2 1/16"" s/d 13 5/8"";
• Pressure: 2.000 Psi – 15.000 Psi;
• Material: AA, BB, DD, EE;
• Temperature: P, U, X, Y;
• PSL: 1, 2, 3
",API-6A,6A-2516,33.18%,20 Set/Tahun,Dimaksimalkan,2,Jawa Barat,Indramayu,PT_JLM_VALVE_INDONESIA_SKUPBB5542676696GPOPI.PDF
65,36190,PT JLM VALVE INDONESIA,"Drilling, Mud, and Cementing Materials",Wellhead_Equipment,Tubing Head,"• Size: 7.1/16"" 3K x 3-1/8"" 3K;
• Pressure: 2.000 Psi – 15.000 Psi;
• Material: AA, BB, DD, EE;
• Temperature: P, U, X, Y;
• PSL: 1, 2, 3
",API-6A,6A-2516,-,20 Set/Tahun,Diberdayakan,2,Jawa Barat,Indramayu,PT_JLM_VALVE_INDONESIA_SKUPBB5542676696GPOPI.PDF
66,36191,PT JLM VALVE INDONESIA,"Drilling, Mud, and Cementing Materials",Wellhead_Equipment,Tubing Head Adapter,"• Size: 7.1/16"" 3K x 3-1/8"" 3K;
• Pressure: 2.000 Psi – 15.000 Psi;
• Material: AA, BB, DD, EE;
• Temperature: P, U, X, Y;
• PSL: 1, 2, 3
",API-6A,6A-2516,-,20 Set/Tahun,Diberdayakan,2,Jawa Barat,Indramayu,PT_JLM_VALVE_INDONESIA_SKUPBB5542676696GPOPI.PDF
67,36194,PT JLM VALVE INDONESIA,"Drilling, Mud, and Cementing Materials",Wellhead_Equipment,Casing Head,"• Size: 7.1/16"" – 13 5/8"";
• Pressure: 2.000 Psi – 15.000 Psi;
• Material: AA, BB, DD, EE;
• Temperature: P, U, X, Y;
• PSL: 1, 2, 3",API-6A,6A-2516,-,20 Set/Tahun,Diberdayakan,2,Jawa Barat,Indramayu,PT_JLM_VALVE_INDONESIA_SKUPBB5542676696GPOPI.PDF
68,36195,PT JLM VALVE INDONESIA,"Drilling, Mud, and Cementing Materials",Christmas_Tree_Accessories,Gate Valve,"• Size: 2.1/16"" s/d 4.1/16"";
• Pressure: 2.000 Psi – 15.000 Psi;
• Material: AA, BB, DD, EE;
• Temperature: P, U, X, Y;",API-6A,6A-2516,-,20 Set/Tahun,Diberdayakan,2,Jawa Barat,Indramayu,PT_JLM_VALVE_INDONESIA_SKUPBB5542676696GPOPI.PDF
69,36197,PT JLM VALVE INDONESIA,"Drilling, Mud, and Cementing Materials",Christmas_Tree_Accessories,Top Connector / Tree Cap,"• Size: 2 1/16"" s/d 4 1/16"";• Pressure: 2.000 Psi – 15.000 Psi;• Material: AA, BB, DD, EE;• Temperature: P, U, X, Y;• PSL: 1, 2, 3
",API-6A,6A-2516,-,20 Set/Tahun,Diberdayakan,2,Jawa Barat,Indramayu,PT_JLM_VALVE_INDONESIA_SKUPBB5542676696GPOPI.PDF
70,36132,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Anti Foaming Agent ,"""pH@250C: 4-6 Specific Gravity @250C: + 1.000; Viscosity @250C: <100 Cps; Appearance: Liquid; Application: Anti Foaming Agent untuk Oil & Gas Processing , Amine Treating System, Glycol System, Boiler dan Water Treatment; Kemasan: Drum Plastik 200 Liter,  
Type: STARDIM
Merk: STARBORN""",-,,40.49%,14 678 Ton/Tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
71,36133,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Pour Point Depressant,"""Spesific Gravity @250C: + 0.900; Viscosity @ 250C: < 50Cps;  Appearance: Liquid ▪ Application: Pour Point Depressant, Paraffin/Asphaltene/Wax Inhibitor, Paraffin/Asphaltene/Wax Dispersant; Kemasan: Drum Plastik 200Liter;
Type: STARFLOW
Merk: STARBORN",-,,36.31%,14 678 ton/tahun,Dimaksimalkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
72,36134,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Dewaxing Agent ,"""Spesific Gravity @250C: + 0.900; Viscosity @ 250C: < 50Cps;  Appearance: Liquid ▪ Application: Wax Dissolver, Flow Improver, Paraffin Solvent; Kemasan: Drum Plastik 200Liter;
Type: STARSOLV
 Merk: STARBORN
",-,,42.51%,14 678 ton/tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
73,36135,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Amine Condensate,"""Base: Morpholin, SG: 1.05 - 1.15; Wujud: Cairan; Aplikasi: Antiscalant untuk boiler feed water, Boiler Feed Water Condensate Control;
Type: STARHIB -BW
 Merk: STARBORN""
",-,,37.18%,14 678 ton/tahun,Dimaksimalkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
74,36136,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Amine Solvent,"""Spesific Gravity @250C: + 1.030;   Appearance: Liquid; Amine Content: >80%-wt; Viscosity: >120cps Application: Acid Gas Treating Solvent untuk menyerap kandungan gas asam pada produksi migas, pupuk, refinery dan industri lainnya; Kemasan: Drum Plastik 200Liter;
Type:STARSORB S
 Merk: STARBORN",-,,43.28%,14 678 ton/tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
75,36137,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Biocide ,"""Based: Glutaraldehyde, THPS Base, Quartenary Amine; S.G.: 0.8 -1.2; Appearance: Liquid; Application: Biocide untuk produced water treatmant, Biostate, Water Injection, Diesel Fuel, dan Cooling Water System; Kemasan: Drum 200 Liter;
Type: STARGUARD
 Merk: STARBORN",-,,35.42%,14 678 ton/tahun,Dimaksimalkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
76,36138,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Chelating Agent,"""S.G.: 1.230 - 1.330 ▪ Appearance: Liquid ▪ Application: Chelating Agent, Scale Inhibitor; Kemasan : 1000 Ltr; 
Type: STARQUEST
Merk: STARBORN
",-,,33.78%,14 678 ton/tahun,Dimaksimalkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
77,36139,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Corrosion Inhibitor ,"""Based: Surfactant, Nitrite, Antimony, Molybdate base ▪ S.G.: 1.0 – 1.4 ▪ Appearance: Liquid ▪ Application: Passivating Inhibitor Untuk Engine Cooling System, RFCC Refinery, Closed Cooling Water System, Pipeline Preservation; Kemasan : 1000 Ltr;
Type: STARHIB-PF
 Merk: STARBORN",-,,39.01%,14 678 ton/tahun,Dimaksimalkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
78,36140,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Demineralized Water,"""Bentuk Fisik : Cairan, Warna: jernih, Bau: Tidak bau, pH: 6.0 - 8.0, TDS: <10 mg/L, Aplikasi : Pelarut zat-zat kimia, Boiler feed water, Larutan elektrolit batere, Metal Cleaning process;
 Type: STARPURE
 Merk: STARBORN",-,,43.71%,14 678 ton/tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
79,36141,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Emulsion Breaker,"""Based: Ethylene Oxide, Alkyl Phenol Ethoxylates, Propylene Oxide, Phenol-Formaldehyde Resins, Polyol, Polyamines, Polyethylenimines & Epoxy Resin ▪ S.G.: 0.75 – 1.1 ▪ Appearance: Liquid ▪ Application: Emulsion Breaker, Demulsifying Agent; Kemasan : 200 Ltr;
 Type: STARBREAK
Merk: STARBORN",-,,50.72%,14 678 ton/tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
80,36142,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Drag Reducing Agent ,"""S.G.: 0.8 – 1.1 ▪ Appearance: Liquid ▪ Application: Flow improver, Drag Reducing Agent, Viscosity Reducer; Kemasan : 200 Ltr; 
Type: STARLUB
Merk: STARBORN",-,,50.63%,14 678 ton/tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
81,36143,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Sulfide Scavenger ,"""Based: Triazine, MEA, DEA, DGA, Aldehyde, Glyoxalin & Carboxylates, Metal Oxide ▪ S.G.: 0.8 – 1.2 ▪ Appearance: Liquid ▪ Application: Sulfide Scavenger untuk Oil Dan Gas Production System; Kemasan: 200 Ltr; 
Type: STARSULFE
Merk: STARBORN",-,,40.78%,14 678 ton/tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
82,36144,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Iron Catalyst,"""Physical state : Liquid, Apperance : Dark Red – Brown, Boiling Point : >215 #F, SG : 1.18 -1.25, Ph: 9.0-11.0, Solubility in Water: Soluble, Fe Content : Minimal 55000 PPM, Additional Detail : Compatible with other Sulphur, Recovery Unit Chemical, Application: Iron Catalyst for Sulphur Recovery Unit; Kemasan : 1000 Ltr; 
Type: STARCATS
Merk: STARBORN",-,,38.32%,14 678 ton/tahun,Dimaksimalkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
83,36145,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Oil Spill Dispersant,"""S.G.: 0.95 – 1.2 ▪ Appearance: Liquid ▪ Application: Oil Spill Dispersant Untuk Onshore Dan Offshore; Kemasan : 200 Ltr;
Type: STARPILL
 Merk: STARBORN",-,,39.06%,14 678 ton/tahun,Dimaksimalkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
84,36146,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Oxygen Scavenger,"""Based: Sulfite, Metabisulfite, Carbohydrazide, Hydrazine, Alkyl Hydroxyl Amine ▪ S.G.: 1 – 1.4 ▪ Appearance: Liquid ▪ Application: Oxygen Scavenger Untuk Oil & Gas Produced Water System, Water Injection System, Dan Boiler Feed Water; Kemasan : 200 Ltr;
Type: STARHIB-OS
 Merk: STARBORN",-,,40.10%,14 678 ton/tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
85,36147,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,pH Adjuster,"Base: Potassium Hydroxide 48%; Aplikasi: Caustic for Cleaning, mixed bed regeneration, neutralizing, pH control; Merk: STARBORN",-,,38.70%,14 678 ton/tahun,Dimaksimalkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
86,36148,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Polymer Injection Additive,"""S.G.: 0.98 – 1.3 ▪ Appearance: Liquid ▪ Application: Buffer Chemical Untuk Polymer EOR Injection; Kemasan : 200 Ltr; 
Type: STARFIX
Merk: STARBORN",-,,42.61%,14 678 ton/tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
87,36149,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Scale Inhibitor,"""Base: Phosphate, Trisodium Phosphate, Disodium Phosphate, Polyphosphate, EDTA, Morpholine, Polyacrylate. SG: 1.05-1.15, Liquid. Application: Antiscalant untuk boiler feed water; Kemasan : 200 Ltr; 
Type: STARPOL-BW
Merk: STARBORN",-,,36.67%,14 678 ton/tahun,Dimaksimalkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
88,36150,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Brine Solution,"""Based: NaCl, KCl, dan/atau Garam Halida, Physical state: Liquid, Purity: > 26%-wt., Specific Gravity: 1.100 - 1.300, Impurities: < 500 ppm, Soluble in Water. Application: pH Control, Industrial processing, Chlorine Generator, Viscosifier & Completion Fluid; Kemasan : 1000 Ltr;  
Type: STARBRINE
Merk: STARBORN",-,,40.88%,14 678 ton/tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
89,36151,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Cleaning Agent ,"""S.G.: 0.95 – 1.2 ▪ Appearance: Liquid ▪ Application: Multipurpose Cleaner, Degreaser, Hand Cleaner; Kemasan : 200 Ltr; 
Type: STARCLEAN
Merk: STARBORN",-,,40.60%,14 678 ton/tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
90,36152,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Scale Remover,"""Based: Organic & Inorganic Acid, Amine, EDTA ▪ S.G.: 0.98 – 1.2 ▪ Appearance: Liquid ▪ Application: Organic & Inorganic Scale Remover; Kemasan : 200 Ltr; 
Type: STARMOV
 Merk: STARBORN",-,,41.81%,14 678 ton/tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
91,36153,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Surfactant,"""S.G.: 0.9 – 1.1, Appearance: Liquid, Application: Foamers, Gas Well Deliquification Aid, Gas Lift Foam; Kemasan : 200 Ltr;
Type: STARTRON
Merk: STARBORN",-,,39.21%,14 678 ton/tahun,Dimaksimalkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
92,36154,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Water Clarifier ,"""Based: Organic Polymers, PolyDADMAC, Polyacrylamide, Polyacrylamine, Polyethyleneimine, Polyacrylic acid, Inorganic Salts, PAC, FeCl3, Al2(SO4)3*14H2O, MgCO3, Ca(OH)2 ▪ S.G.: 1 – 1.2 ▪ Appearance: Liquid ▪ Application: Koagulan Untuk Oily Water Separation, Water Clarification Aid, Dan Deoiler; Kemasan : 200 Ltr; 
Type: STARAID
Merk: STARBORN",-,,39.34%,14 678 ton/tahun,Dimaksimalkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
93,36155,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Water Soluble Solvent,"""Bentuk Fisik : Cairan, Warna: Jernih, Nau: Tidak Berbau, pH: 6.5 - 8.5, TSS : < 10 ppm, Conductivity : 100 mS/cm, Chloride : < 10 ppm, Cleanliness : NAS Class 10, Aplikasi : Pelarut zat-zat kimia, Boiler Feed water, Larutan Elektrolit batere, Metal Cleaning Process;  
Type: STARMIX
Merk: STARBORN",-,,43.89%,14 678 ton/tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
94,36156,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Mono-ethylene Glycol,"""Based: Mono-ethylene Glycol, other Ethylene Glycol Base; S.G: 1.08 - 1.15; pH:6.0 -9.0; Purity: > 80%-wt; Appearance: Liquid; Application: Gas Hydrate Inhibitor in for subsea gas production; 
Type: STARMEG
Merk: STARBORN",-,,86.29%,14 678 ton/tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
95,36157,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Enhanced Completion Brine,"""Formulated Completion Brine dengan Inhibitor, Clear Liquid; Content CaBr2 min.50%; S.G.: 1.60 -1.90; Product Identification:  STARBRINE HD; Application: Completion Fluid dengan berbagai Densitas; 
Type: STARBRINE HD
Merk: STARBORN",-,,50.50%,14 678 ton/tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
96,36158,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Shale Inhibitor,"""Clear colourless liquid; pH min. 9.5 ; S.G.: 1.01 - 1.12; Product Identification: Shale Inhibitor, Aplikasi: Aditif Fluida Pengeboran, mencegah clay swelling dan hidrasi serta benefit lainnya; 
Type: STARGATE
Merk: STARBORN",-,,56.47%,14 678 ton/tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
97,36181,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Acid Gas Removal Agent,"S.G.:1.010-1.100; Appearance: Liquid;
Polyalkene Glycol > 94%, Water < 4%; Product
Identification: Type STARSORB PS; Application: Physical Solvent
untuk absorpsi gas asam pada gas alam, Merek: STARBORN",-,,69.21%,14.768 Ton/Tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
98,36242,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Enhanced Emulsifier,"Dark brown liquid , S.G.: 0,98-1,03 Product Identification: Starborn Emul FT; Application: Concentrated secondary invert emulsifier, formulated to provide emulsification and oil wetting properties for oil-based and synthetic drilling fluids, Type: STARBORN EMUL FT, Merek: STARBORN",-,,67.60%,14.678 ton/Tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
99,36243,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Enhanced Emulsifier,"Appearance: Red amber liquid, S.G.: 0,90-0,94 Product
Identification: Starborn EZ Secondary; Application :
Secondary invert emulsifier and oil-wetting agent for
mineral oil and paraffin based drilling fluid systems
Type: STARBORN EZ Secondary, Merek: STARBORN",-,,56.30%,14.678 Ton/ Tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
100,36244,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Amine Solvent,"Spesific Gravity: ±1.030; Appearance: Liquid; Amine Content: >80%-wt.; Viscosity: >120 cps; Application: Acid Gas Treating Solvent untuk menyerap kandungan gas asam pada produksi migas, pupuk, refinery dan industri lainnya; Kemasan: Drum Plastik 200 Liter, Type: STARSORB XP, Merek: STARBORN",-,,47.10%,14.678 Ton/Tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
101,36245,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Corrosion Inhibitor,"Based: Alkyl ammonium chloride, Imidazoline, Sulfite, Quaternary Amine, Glutaraldehyde, THPS, Surfactant ▪ S.G.: 1.0 – 1.4 ▪ Appearance: Liquid ▪ Application:  Multi combination Inhibitor /Multitreat inhibitor untuk Pipeline Preservation, Hydrotest; Kemasan : 200 Ltr;
Type: STARTREAT
 Merk: STARBORN",-,,42.92%,14.678 Ton/Tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
102,36246,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Corrosion Inhibitor ,"Based:  Imidazole, Imidazoline Salts, Oil Soluble Solvent, Fatty Acid, Alkyl Ammonium Chloride Base) ▪ S.G.: 0.8 – 1.2 ▪ Appearance: Liquid ▪ Application: Oil Soluble Corrosion Inhibitor Untuk Gas Transmission & Compression, Preferred Weld Corrosion, Liquid Hydrocarbon, Downhole, Subsea, Dan Gas Lift System; Kemasan : 200 Ltr;
Type: STARHIB-MO
 Merk: STARBORN",-,,47.10%,14.678 Ton/Tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
103,36247,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,corrosion Inhibitor,"Based: Imidazole, Imidazoline Salts, Water Soluble Solvent, Pyridine Amine, Fatty Acid, Alkyl Ammonium Chloride Base ▪ S.G.: 0.8 – 1.2 ▪ Appearance: Liquid ▪ Application: Water Soluble Corrosion Inhibitor Untuk Gas Transmission, Preferred Weld Corrosion, Liquid Hydrocarbon, Water Injection, Subsea, Dan Gas Lift System; Kemasan : 200 Ltr; 
Type: STARHIB-WM
Merk: STARBORN",-,,37.65%,14.678 Ton/Tahun,Dimaksimalkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
104,36248,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Scale Inhibitor,"Base: Molybdate, Phosphate, Polyphosphate, MEG. SG: 1.01 - 1.20. Ujud: cairan. Application: Scale inhibitor, antiscalant untuk cooling water system; Kemasan : 200 Ltr; 
Type: STARPOL-CW
Merk: STARBORN",-,,40.81%,14.678 Ton/Tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
105,36249,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,pH Adjuster,"Base: Alkanolamine, Potassium Hydroxide 48%; Aplikasi: Caustic for Cleaning, mixed bed regeneration, neutralization, pH Control; Kemasan: Drum 200 liter; 
Type: STARHIB-OH
Merk: STARBORN",-,,25.84%,14.678 Ton/Tahun,Dimaksimalkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
106,36250,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Water Clarifier,"Based: Organic Polymers, PolyDADMAC, Polyacrylamide, Polyacrylamine, Polyethyleneimine, Polyacrylic acid, Inorganic Salts, PAC, FeCl3, Al2(SO4)3*14H2O, MgCO3, Ca(OH)2) ▪ S.G.: 0.95 – 1.2 ▪ Appearance: Liquid ▪ Application: Flokulan Untuk Oily Water Separation, Water Clarification Aid, Dan Deoiler; Kemasan : 200 Ltr; 
Type: STARCLEAR
Merk: STARBORN",-,,40.42%,14.678 Ton/Tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
107,36251,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Biocide,"Base: Chlorine biocide, sodium hypochlorite, calcium hypochlorite, sodium dichloroisocyanurate. SG: 1.05-1.26. Liquid, Application: biocide untuk water treatment; Kemasan : 200 Ltr; 
Type: STARGUARD-OX
Merk: STARBORN",-,,40.64%,14.678 Ton/Tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
108,36252,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Enhanced Completion Brine,"Enhanced Completion Brine dengan anti corrosion agent, Clear Liquid; NaBr content min.46%;  S.G.: 1.20 -1.55; Product Identification:  STARBRINE MD; Application: Completion Fluid; 
Type: STARBRINE MD 
Merk: STARBORN",-,,50.29%,14.678 Ton/Tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
109,36253,PT. LUAS BIRUS UTAMA,Chemicals,Chemical,Acid Gas Removal Solvent,"Type: STARSORB PS, S.G.:1.010-1.100; Appearance: Liquid;Polyalkene Glycol > 94%, Water < 4%; Product Identification: STARSORB PS; Application: Physical Solvent untuk absorpsi gas asam pada gas alam, Merek: STARBORN",-,,69.21%,14.678 Ton/Tahun,Diwajibkan,3,Jawa Barat,Bekasi,PT._LUAS_BIRUS_UTAMA_SKUPBR5394212591AKB0M.PDF
110,36213,PT WANDA JEMBO CABLE,"Wires, Cables and Accessories",cables,Electric Submersible Pump (ESP) Cable,"Type : QYEEY (Round Type)
Voltage Rating : 4kV, 5kV
Conductor Size : 16mm2, 21.2mm2, 33.6mm2, 42.2mm2,
Armour Material : Galvanized Steel","IEEE1017, IEEE1018, IEEE1019",,93.71%,3.000.000FT/Tahun,Diwajibkan,3,Banten,Kota Tangerang,PT_WANDA_JEMBO_CABLE_SKUPBB687643410215ZEH.PDF
111,36214,PT WANDA JEMBO CABLE,"Wires, Cables and Accessories",cables,Electric Submersible Pump (ESP) Cable,"Type : QYEEYX (Round Type)
Voltage Rating : 4kV, 5kV
Conductor Size : 13.3mm2, 21.1mm2, 33.6mm2, 42.2mm2
Armour Material : Stainless Steel","IEEE1017, IEEE1018, IEEE1019",,87.09%,3.000.000FT/Tahun,Diwajibkan,3,Banten,Kota Tangerang,PT_WANDA_JEMBO_CABLE_SKUPBB687643410215ZEH.PDF
112,36215,PT WANDA JEMBO CABLE,"Wires, Cables and Accessories",cables,Electric Submersible Pump (ESP) Cable,"Type : QYEQ (Flat Type)
Voltage Rating : 4kV, 5kV
Conductor Size : 16mm2, 20mm2, 33mm2, 42mm2, 
Armour Material : Galvanized Steel","IEEE1017, IEEE1018, IEEE1019",,83.03%,3.000.000FT/Tahun,Diwajibkan,3,Banten,Kota Tangerang,PT_WANDA_JEMBO_CABLE_SKUPBB687643410215ZEH.PDF
113,36216,PT WANDA JEMBO CABLE,"Wires, Cables and Accessories",cables,Electric Submersible Pump (ESP) Cable,"Type : QYEQEY (Round Type )
Voltage Rating : 4kv, 5kV
Conductor Size : 16mm2, 20mm2, 33mm2, 42mm2,
Armour Material : Galvanized Steel","IEEE1017, IEEE1018, IEEE1019",,80.83%,3.000.000FT/Tahun,Diwajibkan,3,Banten,Kota Tangerang,PT_WANDA_JEMBO_CABLE_SKUPBB687643410215ZEH.PDF
